point,point_class,proposed_hasTimeseriesId,hasEntityId_TO_CONFIRM,meters
entity:SSC_01-021_Ablution-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_021_Ablution_Room,entity:SSC_01-021_Ablution-Room
entity:SSC_01-021_Ablution-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_021_Ablution_Room,entity:SSC_01-021_Ablution-Room
entity:SSC_01-022_Ablution-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_022_Ablution_Room,entity:SSC_01-022_Ablution-Room
entity:SSC_01-022_Ablution-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_022_Ablution_Room,entity:SSC_01-022_Ablution-Room
entity:SSC_01-023_Corridor_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_023_Corridor,entity:SSC_01-023_Corridor
entity:SSC_01-023_Corridor_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_023_Corridor,entity:SSC_01-023_Corridor
entity:SSC_01-024_Corridor_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_024_Corridor,entity:SSC_01-024_Corridor
entity:SSC_01-024_Corridor_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_024_Corridor,entity:SSC_01-024_Corridor
entity:SSC_01-025_Male-Toilet_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_025_Male_Toilet,entity:SSC_01-025_Male-Toilet
entity:SSC_01-025_Male-Toilet_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_025_Male_Toilet,entity:SSC_01-025_Male-Toilet
entity:SSC_01-026_Storage-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_026_Storage_Room,entity:SSC_01-026_Storage-Room
entity:SSC_01-026_Storage-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_026_Storage_Room,entity:SSC_01-026_Storage-Room
entity:SSC_01-027_IDF-1_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_027_IDF_1,entity:SSC_01-027_IDF-1
entity:SSC_01-027_IDF-1_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_027_IDF_1,entity:SSC_01-027_IDF-1
entity:SSC_01-028_Corridor_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_028_Corridor,entity:SSC_01-028_Corridor
entity:SSC_01-028_Corridor_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_028_Corridor,entity:SSC_01-028_Corridor
entity:SSC_01-029_Room-No-42_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_029_Room_No_42,entity:SSC_01-029_Room-No-42
entity:SSC_01-029_Room-No-42_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_029_Room_No_42,entity:SSC_01-029_Room-No-42
entity:SSC_01-029_Room-No-43_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_029_Room_No_43,entity:SSC_01-029_Room-No-43
entity:SSC_01-029_Room-No-43_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_029_Room_No_43,entity:SSC_01-029_Room-No-43
entity:SSC_01-029_Room-No-44_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_029_Room_No_44,entity:SSC_01-029_Room-No-44
entity:SSC_01-029_Room-No-44_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_029_Room_No_44,entity:SSC_01-029_Room-No-44
entity:SSC_01-029_Shell-Space_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_029_Shell_Space,entity:SSC_01-029_Shell-Space
entity:SSC_01-029_Shell-Space_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_029_Shell_Space,entity:SSC_01-029_Shell-Space
entity:SSC_01-030_Storage_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_030_Storage,entity:SSC_01-030_Storage
entity:SSC_01-030_Storage_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_030_Storage,entity:SSC_01-030_Storage
entity:SSC_01-031_Toilet_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_031_Toilet,entity:SSC_01-031_Toilet
entity:SSC_01-031_Toilet_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_031_Toilet,entity:SSC_01-031_Toilet
entity:SSC_01-032_Vestibule_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_032_Vestibule,entity:SSC_01-032_Vestibule
entity:SSC_01-032_Vestibule_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_032_Vestibule,entity:SSC_01-032_Vestibule
entity:SSC_01-033_Janitors-Closet_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_033_Janitors_Closet,entity:SSC_01-033_Janitors-Closet
entity:SSC_01-033_Janitors-Closet_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_033_Janitors_Closet,entity:SSC_01-033_Janitors-Closet
entity:SSC_01-034_Air-Lock_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_034_Air_Lock,entity:SSC_01-034_Air-Lock
entity:SSC_01-034_Air-Lock_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_034_Air_Lock,entity:SSC_01-034_Air-Lock
entity:SSC_01-035_Corridor_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_035_Corridor,entity:SSC_01-035_Corridor
entity:SSC_01-035_Corridor_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_035_Corridor,entity:SSC_01-035_Corridor
entity:SSC_01-036_Outdoor-Area_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_036_Outdoor_Area,entity:SSC_01-036_Outdoor-Area
entity:SSC_01-036_Outdoor-Area_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_036_Outdoor_Area,entity:SSC_01-036_Outdoor-Area
entity:SSC_01-037_Outdoor-Area_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_037_Outdoor_Area,entity:SSC_01-037_Outdoor-Area
entity:SSC_01-037_Outdoor-Area_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_037_Outdoor_Area,entity:SSC_01-037_Outdoor-Area
entity:SSC_01-038_Storage-Area_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_038_Storage_Area,entity:SSC_01-038_Storage-Area
entity:SSC_01-038_Storage-Area_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_038_Storage_Area,entity:SSC_01-038_Storage-Area
entity:SSC_01-039_IDF-2_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_039_IDF_2,entity:SSC_01-039_IDF-2
entity:SSC_01-039_IDF-2_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_039_IDF_2,entity:SSC_01-039_IDF-2
entity:SSC_01-041_Storage-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_041_Storage_Room,entity:SSC_01-041_Storage-Room
entity:SSC_01-041_Storage-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_041_Storage_Room,entity:SSC_01-041_Storage-Room
entity:SSC_01-206_Corridor_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_206_Corridor,entity:SSC_01-206_Corridor
entity:SSC_01-206_Corridor_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_206_Corridor,entity:SSC_01-206_Corridor
entity:SSC_01-P-1_P-1_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_P_1_P_1,entity:SSC_01-P-1_P-1
entity:SSC_01-P-1_P-1_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_P_1_P_1,entity:SSC_01-P-1_P-1
entity:SSC_01-P-2_P-2_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_P_2_P_2,entity:SSC_01-P-2_P-2
entity:SSC_01-P-2_P-2_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_P_2_P_2,entity:SSC_01-P-2_P-2
entity:SSC_01-ST-1_Stair-1_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_ST_1_Stair_1,entity:SSC_01-ST-1_Stair-1
entity:SSC_01-ST-1_Stair-1_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_ST_1_Stair_1,entity:SSC_01-ST-1_Stair-1
entity:SSC_01-ST-2_Stair-2_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_ST_2_Stair_2,entity:SSC_01-ST-2_Stair-2
entity:SSC_01-ST-2_Stair-2_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_ST_2_Stair_2,entity:SSC_01-ST-2_Stair-2
entity:SSC_01-ST-3_Stair-3_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_ST_3_Stair_3,entity:SSC_01-ST-3_Stair-3
entity:SSC_01-ST-3_Stair-3_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_ST_3_Stair_3,entity:SSC_01-ST-3_Stair-3
entity:SSC_01-ST-4_Stair-4_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_ST_4_Stair_4,entity:SSC_01-ST-4_Stair-4
entity:SSC_01-ST-4_Stair-4_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_ST_4_Stair_4,entity:SSC_01-ST-4_Stair-4
entity:SSC_01-ST-5_Stair-5_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_ST_5_Stair_5,entity:SSC_01-ST-5_Stair-5
entity:SSC_01-ST-5_Stair-5_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_ST_5_Stair_5,entity:SSC_01-ST-5_Stair-5
entity:SSC_01-ST-8_Stair-8_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_ST_8_Stair_8,entity:SSC_01-ST-8_Stair-8
entity:SSC_01-ST-8_Stair-8_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_ST_8_Stair_8,entity:SSC_01-ST-8_Stair-8
entity:SSC_01-ST-9_Stair-9_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_01_ST_9_Stair_9,entity:SSC_01-ST-9_Stair-9
entity:SSC_01-ST-9_Stair-9_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_01_ST_9_Stair_9,entity:SSC_01-ST-9_Stair-9
entity:SSC_02-001_Foyer_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_001_Foyer,entity:SSC_02-001_Foyer
entity:SSC_02-001_Foyer_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_001_Foyer,entity:SSC_02-001_Foyer
entity:SSC_02-002_Lobby_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_002_Lobby,entity:SSC_02-002_Lobby
entity:SSC_02-002_Lobby_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_002_Lobby,entity:SSC_02-002_Lobby
entity:SSC_02-003_Corridor_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_003_Corridor,entity:SSC_02-003_Corridor
entity:SSC_02-003_Corridor_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_003_Corridor,entity:SSC_02-003_Corridor
entity:SSC_02-004_Corridor_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_004_Corridor,entity:SSC_02-004_Corridor
entity:SSC_02-004_Corridor_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_004_Corridor,entity:SSC_02-004_Corridor
entity:SSC_02-005_Executive-Conference-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_005_Executive_Conference_Room,entity:SSC_02-005_Executive-Conference-Room
entity:SSC_02-005_Executive-Conference-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_005_Executive_Conference_Room,entity:SSC_02-005_Executive-Conference-Room
entity:SSC_02-006_Conference-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_006_Conference_Room,entity:SSC_02-006_Conference-Room
entity:SSC_02-006_Conference-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_006_Conference_Room,entity:SSC_02-006_Conference-Room
entity:SSC_02-007_Mezzanine_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_007_Mezzanine,entity:SSC_02-007_Mezzanine
entity:SSC_02-007_Mezzanine_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_007_Mezzanine,entity:SSC_02-007_Mezzanine
entity:SSC_02-008_Toilet_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_008_Toilet,entity:SSC_02-008_Toilet
entity:SSC_02-008_Toilet_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_008_Toilet,entity:SSC_02-008_Toilet
entity:SSC_02-010_Vestibule_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_010_Vestibule,entity:SSC_02-010_Vestibule
entity:SSC_02-010_Vestibule_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_010_Vestibule,entity:SSC_02-010_Vestibule
entity:SSC_02-P-1_Lift_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_P_1_Lift,entity:SSC_02-P-1_Lift
entity:SSC_02-P-1_Lift_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_P_1_Lift,entity:SSC_02-P-1_Lift
entity:SSC_02-P-2_Lift_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_P_2_Lift,entity:SSC_02-P-2_Lift
entity:SSC_02-P-2_Lift_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_P_2_Lift,entity:SSC_02-P-2_Lift
entity:SSC_02-ST-1_Stair-1_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_ST_1_Stair_1,entity:SSC_02-ST-1_Stair-1
entity:SSC_02-ST-1_Stair-1_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_ST_1_Stair_1,entity:SSC_02-ST-1_Stair-1
entity:SSC_02-ST-2_Stair-2_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_ST_2_Stair_2,entity:SSC_02-ST-2_Stair-2
entity:SSC_02-ST-2_Stair-2_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_ST_2_Stair_2,entity:SSC_02-ST-2_Stair-2
entity:SSC_02-ST-8_Stair-8_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_02_ST_8_Stair_8,entity:SSC_02-ST-8_Stair-8
entity:SSC_02-ST-8_Stair-8_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_02_ST_8_Stair_8,entity:SSC_02-ST-8_Stair-8
entity:SSC_03-001_Directors-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_001_Directors_Office,entity:SSC_03-001_Directors-Office
entity:SSC_03-001_Directors-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_001_Directors_Office,entity:SSC_03-001_Directors-Office
entity:SSC_03-002_Directors-Meeting-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_002_Directors_Meeting_Room,entity:SSC_03-002_Directors-Meeting-Room
entity:SSC_03-002_Directors-Meeting-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_002_Directors_Meeting_Room,entity:SSC_03-002_Directors-Meeting-Room
entity:SSC_03-003_Researchers-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_003_Researchers_Office,entity:SSC_03-003_Researchers-Office
entity:SSC_03-003_Researchers-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_003_Researchers_Office,entity:SSC_03-003_Researchers-Office
entity:SSC_03-004_Visitors-Cubicle_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_004_Visitors_Cubicle,entity:SSC_03-004_Visitors-Cubicle
entity:SSC_03-004_Visitors-Cubicle_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_004_Visitors_Cubicle,entity:SSC_03-004_Visitors-Cubicle
entity:SSC_03-005_Researchers-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_005_Researchers_Office,entity:SSC_03-005_Researchers-Office
entity:SSC_03-005_Researchers-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_005_Researchers_Office,entity:SSC_03-005_Researchers-Office
entity:SSC_03-006A_Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_006A_Room,entity:SSC_03-006A_Room
entity:SSC_03-006A_Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_006A_Room,entity:SSC_03-006A_Room
entity:SSC_03-006B_Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_006B_Room,entity:SSC_03-006B_Room
entity:SSC_03-006B_Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_006B_Room,entity:SSC_03-006B_Room
entity:SSC_03-006_Meeting-Room_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_006_Meeting_Room,entity:SSC_03-006_Meeting-Room
entity:SSC_03-006_Meeting-Room_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_006_Meeting_Room,entity:SSC_03-006_Meeting-Room
entity:SSC_03-007_Operations-Manager_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_007_Operations_Manager,entity:SSC_03-007_Operations-Manager
entity:SSC_03-007_Operations-Manager_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_007_Operations_Manager,entity:SSC_03-007_Operations-Manager
entity:SSC_03-008_Visitors-Cubicle_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_008_Visitors_Cubicle,entity:SSC_03-008_Visitors-Cubicle
entity:SSC_03-008_Visitors-Cubicle_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_008_Visitors_Cubicle,entity:SSC_03-008_Visitors-Cubicle
entity:SSC_03-009_Researchers-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_009_Researchers_Office,entity:SSC_03-009_Researchers-Office
entity:SSC_03-009_Researchers-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_009_Researchers_Office,entity:SSC_03-009_Researchers-Office
entity:SSC_03-010_Researchers-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_010_Researchers_Office,entity:SSC_03-010_Researchers-Office
entity:SSC_03-010_Researchers-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_010_Researchers_Office,entity:SSC_03-010_Researchers-Office
entity:SSC_03-011_Visitors-Cubicle_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_011_Visitors_Cubicle,entity:SSC_03-011_Visitors-Cubicle
entity:SSC_03-011_Visitors-Cubicle_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_011_Visitors_Cubicle,entity:SSC_03-011_Visitors-Cubicle
entity:SSC_03-012_Researchers-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_012_Researchers_Office,entity:SSC_03-012_Researchers-Office
entity:SSC_03-012_Researchers-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_012_Researchers_Office,entity:SSC_03-012_Researchers-Office
entity:SSC_03-013_Researchers-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_013_Researchers_Office,entity:SSC_03-013_Researchers-Office
entity:SSC_03-013_Researchers-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_013_Researchers_Office,entity:SSC_03-013_Researchers-Office
entity:SSC_03-014_Visitors-Cubicle_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_014_Visitors_Cubicle,entity:SSC_03-014_Visitors-Cubicle
entity:SSC_03-014_Visitors-Cubicle_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_014_Visitors_Cubicle,entity:SSC_03-014_Visitors-Cubicle
entity:SSC_03-015_Researchers-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_015_Researchers_Office,entity:SSC_03-015_Researchers-Office
entity:SSC_03-015_Researchers-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_015_Researchers_Office,entity:SSC_03-015_Researchers-Office
entity:SSC_03-016_Lounge_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_016_Lounge,entity:SSC_03-016_Lounge
entity:SSC_03-016_Lounge_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_016_Lounge,entity:SSC_03-016_Lounge
entity:SSC_03-017_Researchers-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_017_Researchers_Office,entity:SSC_03-017_Researchers-Office
entity:SSC_03-017_Researchers-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_017_Researchers_Office,entity:SSC_03-017_Researchers-Office
entity:SSC_03-018_Visitors-Cubicle_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_018_Visitors_Cubicle,entity:SSC_03-018_Visitors-Cubicle
entity:SSC_03-018_Visitors-Cubicle_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_018_Visitors_Cubicle,entity:SSC_03-018_Visitors-Cubicle
entity:SSC_03-019_IT-Managers-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_019_IT_Managers_Office,entity:SSC_03-019_IT-Managers-Office
entity:SSC_03-019_IT-Managers-Office_Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,ELEC_KW_CALC,SSC_03_019_IT_Managers_Office,entity:SSC_03-019_IT-Managers-Office
entity:SSC_03-020_Researchers-Office_Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,ELEC_KWH_CALC,SSC_03_020_Researchers_Office,entity:SSC_03-020_Researchers-Office
