point,point_class,proposed_hasTimeseriesId,hasEntityId_TO_CONFIRM,meters
entity:QNL_B-051_Storage_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-051_Storage
entity:QNL_B-052_Corridor-3_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-052_Corridor-3
entity:QNL_B-052_Corridor-3_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-052_Corridor-3
entity:QNL_B-053_Corridors_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-053_Corridors
entity:QNL_B-053_Corridors_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-053_Corridors
entity:QNL_B-054_Patio-Garden_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-054_Patio-Garden
entity:QNL_B-054_Patio-Garden_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-054_Patio-Garden
entity:QNL_B-055_Digitization-Center_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-055_Digitization-Center
entity:QNL_B-055_Digitization-Center_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-055_Digitization-Center
entity:QNL_B-056_Office-Dig-Init_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-056_Office-Dig-Init
entity:QNL_B-056_Office-Dig-Init_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-056_Office-Dig-Init
entity:QNL_B-057_Ad-Office-Ad-For-Lit_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-057_Ad-Office-Ad-For-Lit
entity:QNL_B-057_Ad-Office-Ad-For-Lit_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-057_Ad-Office-Ad-For-Lit
entity:QNL_B-057_Dig-Office-Dig-Init_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-057_Dig-Office-Dig-Init
entity:QNL_B-057_Dig-Office-Dig-Init_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-057_Dig-Office-Dig-Init
entity:QNL_B-057_Office-Ad-For-Lit_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-057_Office-Ad-For-Lit
entity:QNL_B-057_Office-Ad-For-Lit_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-057_Office-Ad-For-Lit
entity:QNL_B-058_Shell-Space_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-058_Shell-Space
entity:QNL_B-058_Shell-Space_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-058_Shell-Space
entity:QNL_B-059_Shell-Space_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-059_Shell-Space
entity:QNL_B-059_Shell-Space_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-059_Shell-Space
entity:QNL_B-060_Maintenance_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-060_Maintenance
entity:QNL_B-060_Maintenance_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-060_Maintenance
entity:QNL_B-061_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-061_Corridor
entity:QNL_B-061_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-061_Corridor
entity:QNL_B-062_IDF-Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-062_IDF-Corridor
entity:QNL_B-062_IDF-Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-062_IDF-Corridor
entity:QNL_B-063_Plant-Room-01_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-063_Plant-Room-01
entity:QNL_B-063_Plant-Room-01_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-063_Plant-Room-01
entity:QNL_B-064_Corridor-2_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-064_Corridor-2
entity:QNL_B-064_Corridor-2_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-064_Corridor-2
entity:QNL_B-065_Ventilation_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-065_Ventilation
entity:QNL_B-065_Ventilation_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-065_Ventilation
entity:QNL_B-066_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-066_Corridor
entity:QNL_B-066_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-066_Corridor
entity:QNL_B-067_Ventilation_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-067_Ventilation
entity:QNL_B-067_Ventilation_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-067_Ventilation
entity:QNL_B-068_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-068_Corridor
entity:QNL_B-068_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-068_Corridor
entity:QNL_B-070_Plant-Room-02_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-070_Plant-Room-02
entity:QNL_B-070_Plant-Room-02_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-070_Plant-Room-02
entity:QNL_B-071_Fire-Command-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-071_Fire-Command-Room
entity:QNL_B-071_Fire-Command-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-071_Fire-Command-Room
entity:QNL_B-072_Sprinklers-Pumps-Zones-Valves_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-072_Sprinklers-Pumps-Zones-Valves
entity:QNL_B-072_Sprinklers-Pumps-Zones-Valves_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-072_Sprinklers-Pumps-Zones-Valves
entity:QNL_B-080_Generator_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-080_Generator
entity:QNL_B-080_Generator_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-080_Generator
entity:QNL_B-081_MV-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-081_MV-Room
entity:QNL_B-081_MV-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-081_MV-Room
entity:QNL_B-082_Transformer-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-082_Transformer-Room
entity:QNL_B-082_Transformer-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-082_Transformer-Room
entity:QNL_B-083_HV-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-083_HV-Room
entity:QNL_B-083_HV-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-083_HV-Room
entity:QNL_B-084_UPS-Battery-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-084_UPS-Battery-Room
entity:QNL_B-084_UPS-Battery-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-084_UPS-Battery-Room
entity:QNL_B-085_Fumigation-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-085_Fumigation-Room
entity:QNL_B-085_Fumigation-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-085_Fumigation-Room
entity:QNL_B-086_Freeze-Area_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-086_Freeze-Area
entity:QNL_B-086_Freeze-Area_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-086_Freeze-Area
entity:QNL_B-087_Gas-Suppression-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-087_Gas-Suppression-Room
entity:QNL_B-087_Gas-Suppression-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-087_Gas-Suppression-Room
entity:QNL_B-088_People-Mover-Plant_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-088_People-Mover-Plant
entity:QNL_B-088_People-Mover-Plant_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-088_People-Mover-Plant
entity:QNL_B-089_Server-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-089_Server-Room
entity:QNL_B-089_Server-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-089_Server-Room
entity:QNL_B-091_Fuel-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-091_Fuel-Room
entity:QNL_B-091_Fuel-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-091_Fuel-Room
entity:QNL_B-0924_Fuel-Tank-Cherry-Picker-Parking_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-0924_Fuel-Tank-Cherry-Picker-Parking
entity:QNL_B-0924_Fuel-Tank-Cherry-Picker-Parking_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-0924_Fuel-Tank-Cherry-Picker-Parking
entity:QNL_B-092_Storage_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-092_Storage
entity:QNL_B-092_Storage_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-092_Storage
entity:QNL_B-093_Trash-Chamber_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-093_Trash-Chamber
entity:QNL_B-093_Trash-Chamber_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-093_Trash-Chamber
entity:QNL_B-095_Emergency-Lighting-Battery-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-095_Emergency-Lighting-Battery-Room
entity:QNL_B-095_Emergency-Lighting-Battery-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-095_Emergency-Lighting-Battery-Room
entity:QNL_B-100_Loading-Dock_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-100_Loading-Dock
entity:QNL_B-100_Loading-Dock_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-100_Loading-Dock
entity:QNL_B-101_Shipping-Clerk_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-101_Shipping-Clerk
entity:QNL_B-101_Shipping-Clerk_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-101_Shipping-Clerk
entity:QNL_B-102_Security-BMS_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-102_Security-BMS
entity:QNL_B-102_Security-BMS_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-102_Security-BMS
entity:QNL_B-103_Processing-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-103_Processing-Room
entity:QNL_B-103_Processing-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-103_Processing-Room
entity:QNL_B-104A_Plant-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-104A_Plant-Room
entity:QNL_B-104A_Plant-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-104A_Plant-Room
entity:QNL_B-104_Storage_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-104_Storage
entity:QNL_B-104_Storage_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-104_Storage
entity:QNL_B-105_Security-Control-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-105_Security-Control-Room
entity:QNL_B-105_Security-Control-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-105_Security-Control-Room
entity:QNL_B-106_Res-Rest-Room-Security_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-106_Res-Rest-Room-Security
entity:QNL_B-106_Res-Rest-Room-Security_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-106_Res-Rest-Room-Security
entity:QNL_B-106_Sec-Security-Stores-Security-UPS_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-106_Sec-Security-Stores-Security-UPS
entity:QNL_B-106_Sec-Security-Stores-Security-UPS_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-106_Sec-Security-Stores-Security-UPS
entity:QNL_B-107_Security-Equipment-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-107_Security-Equipment-Room
entity:QNL_B-107_Security-Equipment-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-107_Security-Equipment-Room
entity:QNL_B-108_Toilet_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-108_Toilet
entity:QNL_B-108_Toilet_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-108_Toilet
entity:QNL_B-109_Loading-Area_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-109_Loading-Area
entity:QNL_B-109_Loading-Area_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-109_Loading-Area
entity:QNL_B-110_Plant-Room-03_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-110_Plant-Room-03
entity:QNL_B-110_Plant-Room-03_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-110_Plant-Room-03
entity:QNL_B-111_Storage_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-111_Storage
entity:QNL_B-111_Storage_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-111_Storage
entity:QNL_B-112_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-112_Corridor
entity:QNL_B-112_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-112_Corridor
entity:QNL_B-113_Maintenance_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-113_Maintenance
entity:QNL_B-113_Maintenance_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-113_Maintenance
entity:QNL_B-114_Ventilation_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-114_Ventilation
entity:QNL_B-114_Ventilation_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-114_Ventilation
entity:QNL_B-115_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-115_Corridor
entity:QNL_B-115_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-115_Corridor
entity:QNL_B-116_Ventilation_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-116_Ventilation
entity:QNL_B-116_Ventilation_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-116_Ventilation
entity:QNL_B-120_Compact-Shelving-Main-Collection_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-120_Compact-Shelving-Main-Collection
entity:QNL_B-120_Compact-Shelving-Main-Collection_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-120_Compact-Shelving-Main-Collection
entity:QNL_B-121_Sorting-Shelving-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-121_Sorting-Shelving-Room
entity:QNL_B-121_Sorting-Shelving-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-121_Sorting-Shelving-Room
entity:QNL_B-122_IT-Office_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-122_IT-Office
entity:QNL_B-122_IT-Office_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-122_IT-Office
entity:QNL_B-132_Shell-Space-Special-Collection_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-132_Shell-Space-Special-Collection
entity:QNL_B-132_Shell-Space-Special-Collection_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-132_Shell-Space-Special-Collection
entity:QNL_B-140_Hl-Plant-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-140_Hl-Plant-Room
entity:QNL_B-140_Hl-Plant-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-140_Hl-Plant-Room
entity:QNL_B-141_Hlp-Hl-Plant-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-141_Hlp-Hl-Plant-Room
entity:QNL_B-141_Hlp-Hl-Plant-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-141_Hlp-Hl-Plant-Room
entity:QNL_B-141_Vau-Vault_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-141_Vau-Vault
entity:QNL_B-141_Vau-Vault_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-141_Vau-Vault
entity:QNL_B-142_Corridor_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-142_Corridor
entity:QNL_B-142_Corridor_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-142_Corridor
entity:QNL_B-143_Heritage-Collection_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-143_Heritage-Collection
entity:QNL_B-143_Heritage-Collection_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-143_Heritage-Collection
entity:QNL_B-144_Pantry_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-144_Pantry
entity:QNL_B-144_Pantry_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-144_Pantry
entity:QNL_B-145_Lobby-Security_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-145_Lobby-Security
entity:QNL_B-145_Lobby-Security_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-145_Lobby-Security
entity:QNL_B-146_VIP-Rest-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-146_VIP-Rest-Room
entity:QNL_B-146_VIP-Rest-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-146_VIP-Rest-Room
entity:QNL_B-147_VIP-Rest-Room_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-147_VIP-Rest-Room
entity:QNL_B-147_VIP-Rest-Room_CHW-Power-Thermal-Virtual-Meter-Demand,brick:Thermal_Power_Sensor,CWPWR_KWT_CALC,,entity:QNL_B-147_VIP-Rest-Room
entity:QNL_B-148_VIP-Majlis_CHW-Power-Thermal-Virtual-Meter-Consumption,brick:Thermal_Energy_Usage_Sensor,CWPWR_KWTH_CALC,,entity:QNL_B-148_VIP-Majlis
